state	yr	qtr	index_nsa	index_sa	Warning
WV	2003	4	154.80	154.92	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2004	1	158.15	158.47	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2004	2	162.35	160.84	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2004	3	167.33	165.78	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2004	4	169.22	169.36	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2005	1	168.69	169.19	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2005	2	175.96	174.46	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2005	3	180.32	178.37	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2005	4	180.73	180.80	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2006	1	182.37	183.18	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2006	2	185.46	183.92	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2006	3	186.83	184.61	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2006	4	184.22	184.18	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2007	1	189.67	190.80	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2007	2	190.31	188.72	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2007	3	193.20	190.87	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2007	4	189.89	189.58	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2008	1	187.83	189.13	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2008	2	192.69	191.26	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2008	3	188.15	185.81	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2008	4	187.37	186.84	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2009	1	183.39	184.63	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2009	2	187.49	186.43	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2009	3	187.20	184.93	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2009	4	183.90	182.96	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2010	1	180.70	181.91	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2010	2	185.85	185.18	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2010	3	188.51	186.21	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2010	4	187.43	186.27	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2011	1	182.65	183.71	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2011	2	179.41	179.09	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2011	3	184.53	182.16	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2011	4	182.55	181.45	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2012	1	191.12	192.08	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2012	2	184.29	184.12	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2012	3	188.20	185.58	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2012	4	192.26	191.31	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2013	1	188.88	189.92	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2013	2	191.07	190.65	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2013	3	192.56	189.83	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2013	4	192.68	191.77	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2014	1	195.81	197.46	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2014	2	197.37	196.28	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2014	3	202.39	199.54	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2014	4	193.20	192.32	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2015	1	193.76	196.02	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2015	2	201.56	199.86	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2015	3	203.22	200.27	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2015	4	204.74	203.85	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2016	1	198.32	201.17	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2016	2	206.30	204.16	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2016	3	206.00	202.98	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2016	4	204.92	203.91	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2017	1	199.46	202.61	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2017	2	206.68	204.55	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2017	3	207.31	204.18	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2017	4	206.28	205.10	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2018	1	204.23	207.50	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2018	2	210.72	208.81	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2018	3	213.92	210.57	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2018	4	206.85	205.67	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2019	1	213.33	216.45	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2019	2	216.73	215.18	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2019	3	220.55	216.84	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2019	4	222.06	221.16	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2020	1	215.34	217.87	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2020	2	220.40	219.25	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2020	3	231.16	227.24	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2020	4	235.29	234.40	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2021	1	238.85	241.24	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2021	2	249.73	248.65	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2021	3	262.86	258.70	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2021	4	265.09	263.81	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2022	1	272.77	275.36	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2022	2	285.11	283.98	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2022	3	284.29	280.24	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2022	4	280.18	278.26	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2023	1	288.46	291.41	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2023	2	291.18	289.83	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2023	3	306.04	302.27	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2023	4	314.82	312.03	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2024	1	297.05	300.25	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2024	2	324.65	323.10	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2024	3	321.05	317.57	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2024	4	331.66	327.95	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WV	2025	1	324.18	328.03	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1991	1	100.00	100.00	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1991	2	103.32	102.28	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1991	3	105.60	104.14	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1991	4	105.32	104.62	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1992	1	106.37	106.40	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1992	2	108.47	107.33	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1992	3	109.62	108.13	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1992	4	112.78	112.03	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1993	1	112.16	112.23	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1993	2	116.14	114.86	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1993	3	120.27	118.65	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1993	4	122.91	122.10	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1994	1	126.74	126.91	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1994	2	129.10	127.56	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1994	3	133.28	131.43	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1994	4	134.86	134.08	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1995	1	135.51	135.75	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1995	2	140.59	138.82	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1995	3	141.42	139.33	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1995	4	143.04	142.40	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1996	1	143.59	143.88	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1996	2	146.37	144.45	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1996	3	147.68	145.34	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1996	4	145.78	145.36	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1997	1	145.84	146.09	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1997	2	150.27	148.30	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1997	3	151.93	149.40	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1997	4	149.75	149.47	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1998	1	151.03	151.22	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1998	2	154.56	152.55	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1998	3	156.54	153.93	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1998	4	154.28	154.02	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1999	1	155.55	155.64	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1999	2	157.69	155.70	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1999	3	161.10	158.54	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	1999	4	160.61	160.24	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2000	1	161.82	161.82	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2000	2	166.64	164.58	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2000	3	166.69	164.24	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2000	4	169.50	168.94	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2001	1	168.47	168.34	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2001	2	172.80	170.77	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2001	3	175.67	173.24	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2001	4	179.49	178.78	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2002	1	183.10	182.82	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2002	2	187.88	185.82	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2002	3	191.00	188.42	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2002	4	192.93	192.15	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2003	1	192.62	192.10	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2003	2	201.66	199.67	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2003	3	207.26	204.42	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2003	4	208.42	207.60	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2004	1	214.74	214.01	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2004	2	219.64	217.71	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2004	3	226.21	222.88	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
WY	2004	4	228.21	227.49	"* Note that this state has fewer than 15,000 transactions over the latest ten years"
